"Flight Name","Rating Name","Rating Value"
"airmalta","Respondingtocustomerrequests",3
"airmalta","Seatavailabilityandcomfort",3
"airmalta","Seatcomfort",3
"airmalta","Selectionofwines&beverages",3
"airmalta","Servicehospitality",3
"airmalta","Serviceskillsandproficiency",3
"airmalta","Serviceskillsandproficiency",4
"airmalta","Speedandtimingofservices",3
"airmalta","Staffassistanceonarrival",3
"airmalta","StaffLanguageskills",3
"airmalta","Staffserviceefficiency",3
"airmalta","Standardofwashrooms",3
"airmalta","Totalstaffservicehospitality",3
"airmalta","Transferserviceassistance",2
"airmalta","Washroomcleanliness",3
"airmalta","WiFiservice",4
"airmauritius","Accesstopower/chargingpoints",4
"airmauritius","Ambienceandexclusivity",4
"airmauritius","Amenitykitandwashroomamenities",4
"airmauritius","Attentiontocabinsafety",4
"airmauritius","Baggagedeliverytimes",4
"airmauritius","Boardingefficiency",4
"airmauritius","BusinessClass",3
"airmauritius","BusinessClass",4
"airmauritius","Cabinandseatcleanliness",4
"airmauritius","Cabinpresenceandattention",3
"airmauritius","Cabinsafetyinformation/video",3
"airmauritius","Cabinsafetyinformation/video",4
"airmauritius","Cabintemperatures",4
"airmauritius","Check-infacilities",4
"airmauritius","Check-instaffservice",3
"airmauritius","Choiceofhotandcoldfood",4
"airmauritius","Choiceofwinesandbeverages",4
"airmauritius","Cleanlinessofloungeareas",4
"airmauritius","Comfortitems",4
"airmauritius","Complimentarybeverages",4
"airmauritius","Complimentarymeals/snacks",4
"airmauritius","EconomyClass",4
"airmauritius","Enthusiasmandfriendliness",3
"airmauritius","Enthusiasmandfriendliness",4
"airmauritius","Flexibilityofmealservice",3
"airmauritius","Friendlinessofstaffservice",4
"airmauritius","Inflightentertainment",3
"airmauritius","InflightEntertainment",3
"airmauritius","Interactionwithcustomers",3
"airmauritius","Interactionwithcustomers",4
"airmauritius","Languageskills",4
"airmauritius","Magazinesandnewspapers",4
"airmauritius","Personalisationofservice",3
"airmauritius","Premiumcheck-infacilities",3
"airmauritius","Prioritybaggageservice",4
"airmauritius","Priorityboardingservice",4
"airmauritius","Qualityconsistencyamongstaff",3
"airmauritius","Qualityconsistencyamongstaff",4
"airmauritius","Qualityoffoodserved",4
"airmauritius","Qualityofmealsserved",3
"airmauritius","Qualityofmealsserved",4
"airmauritius","Qualityofwines&beverages",4
"airmauritius","Quantityoffoodserved",4
"airmauritius","Respondingtocustomerrequests",3
"airmauritius","Respondingtocustomerrequests",4
"airmauritius","Seatavailabilityandcomfort",4
"airmauritius","Seatcomfort",3
"airmauritius","Seatcomfort",4
"airmauritius","Seatcomfortandpersonalspace",3
"airmauritius","Selectionofwines&beverages",4
"airmauritius","Servicehospitality",3
"airmauritius","Servicehospitality",4
"airmauritius","Serviceskillsandproficiency",3
"airmauritius","Serviceskillsandproficiency",4
"airmauritius","Speedandtimingofservice",3
"airmauritius","Speedandtimingofservice",4
"airmauritius","Speedandtimingofservices",4
"airmauritius","Staffassistanceonarrival",4
"airmauritius","StaffLanguageskills",4
"airmauritius","Staffserviceefficiency",3
"airmauritius","Standardofshowerfacilities",3
"airmauritius","Standardofwashrooms",4
"airmauritius","Totalstaffservicehospitality",3
"airmauritius","Transferserviceassistance",4
"airmauritius","Washroomamenities",4
"airmauritius","Washroomcleanliness",3
"airmauritius","Washroomcleanliness",4
"airmauritius","WiFiservice",4
"airnamibia","Accesstopower/chargingpoints",3
"airnamibia","Ambienceandexclusivity",2
"airnamibia","Amenitykitandwashroomamenities",3
"airnamibia","Attentiontocabinsafety",3
"airnamibia","Attentiontocabinsafety",4
"airnamibia","Baggagedeliverytimes",4
"airnamibia","Boardingefficiency",3
"airnamibia","BusinessClass",3
"airnamibia","Cabinandseatcleanliness",3
"airnamibia","Cabinpresenceandattention",2
"airnamibia","Cabinpresenceandattention",3
"airnamibia","Cabinsafetyinformation/video",3
"airnamibia","Cabintemperatures",4
"airnamibia","Check-infacilities",3
"airnamibia","Check-instaffservice",2
"airnamibia","Check-instaffservice",3
"airnamibia","Choiceofhotandcoldfood",3
"airnamibia","Choiceofwinesandbeverages",3
"airnamibia","Cleanlinessofloungeareas",3
"airnamibia","Comfortitems",3
"airnamibia","Comfortitems",4
"airnamibia","Complimentarybeverages",4
"airnamibia","Complimentarymeals/snacks",3
"airnamibia","EconomyClass",3
"airnamibia","Enthusiasmandfriendliness",3
"airnamibia","Flexibilityofmealservice",2
"airnamibia","Friendlinessofstaffservice",3
"airnamibia","Inflightentertainment",3
"airnamibia","InflightEntertainment",3
"airnamibia","Interactionwithcustomers",3
"airnamibia","Languageskills",4
"airnamibia","Magazinesandnewspapers",3
"airnamibia","Magazinesandnewspapers",4
"airnamibia","Personalisationofservice",2
"airnamibia","Premiumcheck-infacilities",3
"airnamibia","Prioritybaggageservice",4
"airnamibia","Priorityboardingservice",2
"airnamibia","Qualityconsistencyamongstaff",3
"airnamibia","Qualityoffoodserved",3
"airnamibia","Qualityofmealsserved",3
"airnamibia","Qualityofwines&beverages",3
"airnamibia","Quantityoffoodserved",3
"airnamibia","Respondingtocustomerrequests",3
"airnamibia","Seatavailabilityandcomfort",3
"airnamibia","Seatcomfort",4
"airnamibia","Seatcomfortandpersonalspace",4
"airnamibia","Selectionofwines&beverages",3
"airnamibia","Selectionofwines&beverages",4
"airnamibia","Servicehospitality",3
"airnamibia","Serviceskillsandproficiency",3
"airnamibia","Speedandtimingofservice",3
"airnamibia","Speedandtimingofservices",4
"airnamibia","Staffassistanceonarrival",3
"airnamibia","StaffLanguageskills",4
"airnamibia","Staffserviceefficiency",2
"airnamibia","Standardofshowerfacilities",1
"airnamibia","Standardofwashrooms",2
"airnamibia","Totalstaffservicehospitality",3
"airnamibia","Transferserviceassistance",3
"airnamibia","Washroomamenities",3
"airnamibia","Washroomcleanliness",3
"airnamibia","WiFiservice",4
"airnewzealand","Accesstopower/chargingpoints",4
"airnewzealand","Ambienceandexclusivity",4
"airnewzealand","Amenitykitandwashroomamenities",4
"airnewzealand","Attentiontocabinsafety",4
"airnewzealand","Baggagedeliverytimes",4
"airnewzealand","Boardingefficiency",4
"airnewzealand","BusinessClass",4
"airnewzealand","BuyonboardF&Bprices",4
"airnewzealand","BuyonboardF&Bselection",4
"airnewzealand","Cabinandseatcleanliness",4
"airnewzealand","Cabinpresenceandattention",4
"airnewzealand","Cabinsafetyinformation/video",4
"airnewzealand","Cabintemperatures",4
"airnewzealand","Check-infacilities",4
"airnewzealand","Check-instaffservice",3
"airnewzealand","Check-instaffservice",4
"airnewzealand","Choiceofhotandcoldfood",4
"airnewzealand","Choiceofwinesandbeverages",4
"airnewzealand","Cleanlinessofloungeareas",4
"airnewzealand","Comfortitems",3
"airnewzealand","Comfortitems",4
"airnewzealand","Complimentarybeverages",4
"airnewzealand","Complimentarymeals/snacks",4
"airnewzealand","EconomyClass",4
"airnewzealand","Enthusiasmandfriendliness",4
"airnewzealand","Flexibilityofmealservice",3
"airnewzealand","Friendlinessofstaffservice",4
"airnewzealand","InflightEntertainment",3
"airnewzealand","Inflightentertainment",4
"airnewzealand","InflightEntertainment",4
"airnewzealand","Interactionwithcustomers",4
"airnewzealand","Languageskills",4
"airnewzealand","Magazinesandnewspapers",4
"airnewzealand","Personalisationofservice",4
"airnewzealand","Premiumcheck-infacilities",4
"airnewzealand","PremiumEconomy",4
"airnewzealand","Prioritybaggageservice",4
"airnewzealand","Priorityboardingoptions",4
"airnewzealand","Priorityboardingservice",4
"airnewzealand","Prioritycheck-infacilities",4
"airnewzealand","Qualityconsistencyamongstaff",4
"airnewzealand","Qualityoffoodserved",4
"airnewzealand","Qualityofmealsserved",4
"airnewzealand","Qualityofwines&beverages",4
"airnewzealand","Quantityoffoodserved",4
"airnewzealand","Respondingtocustomerrequests",3
"airnewzealand","Respondingtocustomerrequests",4
"airnewzealand","Seatavailabilityandcomfort",4
"airnewzealand","Seatcomfort",4
"airnewzealand","Seatcomfortandpersonalspace",4
"airnewzealand","Selectionofwines&beverages",4
"airnewzealand","Servicehospitality",3
"airnewzealand","Servicehospitality",4
"airnewzealand","Serviceskillsandproficiency",4
"airnewzealand","Speedandtimingofservice",4
"airnewzealand","Speedandtimingofservices",4
"airnewzealand","Staffassistanceonarrival",4
"airnewzealand","StaffLanguageskills",4
"airnewzealand","Staffserviceefficiency",4
"airnewzealand","Standardofshowerfacilities",4
"airnewzealand","Standardofwashrooms",4
"airnewzealand","Totalstaffservicehospitality",4
"airnewzealand","Transferserviceassistance",4
"airnewzealand","Washroomamenities",4
"airnewzealand","Washroomcleanliness",4
"airnewzealand","WiFiservice",5
"anaallnipponairways","Amenitykitandwashroomamenities",4
"anaallnipponairways","Attentiontocabinsafety",5
"anaallnipponairways","Baggagedeliverytimes",4
"anaallnipponairways","Boardingefficiency",4
"anaallnipponairways","BusinessClass",4
"anaallnipponairways","BusinessClass",5
"anaallnipponairways","Cabinandseatcleanliness",5
"anaallnipponairways","Cabinpresenceandattention",4
"anaallnipponairways","Cabinpresenceandattention",5
"anaallnipponairways","Cabinsafetyinformation/video",5
"anaallnipponairways","Cabintemperatures",4
"anaallnipponairways","Check-infacilities",4
"anaallnipponairways","Check-instaffservice",4
"anaallnipponairways","Check-instaffservice",5
"anaallnipponairways","Comfortitems",4
"anaallnipponairways","Comfortitems",5
"anaallnipponairways","Complimentarybeverages",4
"anaallnipponairways","Complimentarymeals/snacks",4
"anaallnipponairways","EconomyClass",4
"anaallnipponairways","EconomyClass",5
"anaallnipponairways","Enthusiasmandfriendliness",5
"anaallnipponairways","FirstClass",5
"anaallnipponairways","Flexibilityofmealservice",4
"anaallnipponairways","Flexibilityofmealservice",5
"anaallnipponairways","Inflightentertainment",4
"anaallnipponairways","InflightEntertainment",4
"anaallnipponairways","Interactionwithcustomers",4
"anaallnipponairways","Languageskills",4
"anaallnipponairways","Languageskills",5
"anaallnipponairways","Magazinesandnewspapers",4
"anaallnipponairways","OnboardWiFiandconnectivity",4
"anaallnipponairways","Personalisationofservice",4
"anaallnipponairways","Personalisationofservice",5
"anaallnipponairways","Premiumcheck-infacilities",4
"anaallnipponairways","PremiumEconomy",4
"anaallnipponairways","PremiumEconomy",5
"anaallnipponairways","Prioritybaggageservice",4
"anaallnipponairways","Prioritybaggageservice",5
"anaallnipponairways","Priorityboardingoptions",4
"anaallnipponairways","Priorityboardingservice",4
"anaallnipponairways","Priorityboardingservice",5
"anaallnipponairways","Prioritycheck-infacilities",4
"anaallnipponairways","Qualityconsistencyamongstaff",4
"anaallnipponairways","Qualityconsistencyamongstaff",5
"anaallnipponairways","Qualityofmealsserved",4
"anaallnipponairways","Qualityofwines&beverages",5
"anaallnipponairways","Quantityoffoodserved",4
"anaallnipponairways","Respondingtocustomerrequests",4
"anaallnipponairways","Respondingtocustomerrequests",5
"anaallnipponairways","Seatcomfort",4
"anaallnipponairways","Seatcomfortandpersonalspace",4
"anaallnipponairways","Seatcomfortandpersonalspace",5
"anaallnipponairways","Selectionofwines&beverages",4
"anaallnipponairways","Servicehospitality",4
"anaallnipponairways","Servicehospitality",5
"anaallnipponairways","Serviceskillsandproficiency",4
"anaallnipponairways","Serviceskillsandproficiency",5
"anaallnipponairways","Speedandtimingofservice",5
"anaallnipponairways","Speedandtimingofservices",4
"anaallnipponairways","Speedandtimingofservices",5
"anaallnipponairways","Staffassistanceonarrival",4
"anaallnipponairways","Staffassistanceonarrival",5
"anaallnipponairways","Transferserviceassistance",4
"anaallnipponairways","»ViewdetailedANALoungerating",4
"anaallnipponairways","»ViewdetailedANALoungerating",5
"anaallnipponairways","»ViewTokyoHanedaLoungerating",5
"anaallnipponairways","Washroomamenities",4
"anaallnipponairways","Washroomcleanliness",4
"anaallnipponairways","Washroomcleanliness",5
"asianaairlines","Accesstopower/chargingpoints",4
"asianaairlines","Ambienceandexclusivity",4
"asianaairlines","Amenitykitandwashroomamenities",3
"asianaairlines","Amenitykitandwashroomamenities",4
"asianaairlines","Attentiontocabinsafety",5
"asianaairlines","Baggagedeliverytimes",4
"asianaairlines","Boardingefficiency",4
"asianaairlines","BusinessClass",4
"asianaairlines","Cabinandseatcleanliness",4
"asianaairlines","Cabinandseatcleanliness",5
"asianaairlines","Cabinpresenceandattention",4
"asianaairlines","Cabinpresenceandattention",5
"asianaairlines","Cabinsafetyinformation/video",4
"asianaairlines","Cabinsafetyinformation/video",5
"asianaairlines","Cabintemperatures",4
"asianaairlines","Check-infacilities",4
"asianaairlines","Check-instaffservice",4
"asianaairlines","Choiceofhotandcoldfood",4
"asianaairlines","Choiceofwinesandbeverages",4
"asianaairlines","Cleanlinessofloungeareas",4
"asianaairlines","Comfortitems",4
"asianaairlines","Complimentarybeverages",4
"asianaairlines","Complimentarymeals/snacks",4
"asianaairlines","EconomyClass",5
"asianaairlines","Enthusiasmandfriendliness",4
"asianaairlines","FirstClass",4
"asianaairlines","Flexibilityofmealservice",3
"asianaairlines","Flexibilityofmealservice",4
"asianaairlines","Friendlinessofstaffservice",4
"asianaairlines","Inflightentertainment",4
"asianaairlines","InflightEntertainment",4
"asianaairlines","Interactionwithcustomers",4
"asianaairlines","Languageskills",4
"asianaairlines","Magazinesandnewspapers",4
"asianaairlines","Personalisationofservice",4
"asianaairlines","Premiumcheck-infacilities",3
"asianaairlines","Prioritybaggageservice",4
"asianaairlines","Priorityboardingservice",4
"asianaairlines","Qualityconsistencyamongstaff",4
"asianaairlines","Qualityoffoodserved",4
"asianaairlines","Qualityofmealsserved",4
"asianaairlines","Qualityofwines&beverages",4
"asianaairlines","Quantityoffoodserved",4
"asianaairlines","Respondingtocustomerrequests",4
"asianaairlines","Respondingtocustomerrequests",5
"asianaairlines","Seatavailabilityandcomfort",4
"asianaairlines","Seatcomfort",4
"asianaairlines","Seatcomfortandpersonalspace",4
"asianaairlines","Selectionofwines&beverages",4
"asianaairlines","Servicehospitality",4
"asianaairlines","Serviceskillsandproficiency",4
"asianaairlines","Speedandtimingofservice",4
"asianaairlines","Speedandtimingofservice",5
"asianaairlines","Speedandtimingofservices",5
"asianaairlines","Staffassistanceonarrival",4
"asianaairlines","StaffLanguageskills",4
"asianaairlines","Staffserviceefficiency",4
"asianaairlines","Staffserviceefficiency",5
"asianaairlines","Standardofshowerfacilities",4
"asianaairlines","Standardofshowerfacilities",5
"asianaairlines","Standardofwashrooms",4
"asianaairlines","Totalstaffservicehospitality",4
"asianaairlines","Transferserviceassistance",4
"asianaairlines","Washroomamenities",4
"asianaairlines","Washroomcleanliness",4
"asianaairlines","Washroomcleanliness",5
"asianaairlines","WiFiservice",4
"asianaairlines","WiFiservice",5
"bamboo-airways","Accesstopower/chargingpoints",3
"bamboo-airways","Ambienceandexclusivity",3
"bamboo-airways","Attentiontocabinsafety",4
"bamboo-airways","Baggagedeliverytimes",3
"bamboo-airways","Boardingefficiency",3
"bamboo-airways","BusinessClass",3
"bamboo-airways","Cabinandseatcleanliness",3
"bamboo-airways","Cabinsafetyinformation/video",4
"bamboo-airways","Check-infacilities",3
"bamboo-airways","Check-instaffservice",3
"bamboo-airways","Choiceofhotandcoldfood",3
"bamboo-airways","Choiceofwinesandbeverages",3
"bamboo-airways","Cleanlinessofloungeareas",3
"bamboo-airways","Comfortitems",4
"bamboo-airways","Complimentarybeverages",3
"bamboo-airways","Complimentarymeals/snacks",3
"bamboo-airways","EconomyClass",3
"bamboo-airways","Enthusiasmandfriendliness",3
"bamboo-airways","Friendlinessofstaffservice",3
"bamboo-airways","InflightEntertainment",1
"bamboo-airways","Interactionwithcustomers",3
"bamboo-airways","Languageskills",3
"bamboo-airways","Magazinesandnewspapers",3
"bamboo-airways","OnboardWiFiandconnectivity",1
"bamboo-airways","Premiumcheck-infacilities",4
"bamboo-airways","Prioritybaggageservice",3
"bamboo-airways","Priorityboardingservice",3
"bamboo-airways","Qualityconsistencyamongstaff",3
"bamboo-airways","Qualityconsistencyamongstaff",4
"bamboo-airways","Qualityoffoodserved",3
"bamboo-airways","Qualityofmealsserved",3
"bamboo-airways","Respondingtocustomerrequests",3
"bamboo-airways","Seatavailabilityandcomfort",3
"bamboo-airways","Seatcomfort",3
"bamboo-airways","Selectionofwines&beverages",3
"bamboo-airways","Servicehospitality",3
"bamboo-airways","Serviceskillsandproficiency",3
"bamboo-airways","Speedandtimingofservices",3
"bamboo-airways","Staffassistanceonarrival",3
"bamboo-airways","StaffLanguageskills",3
"bamboo-airways","Staffserviceefficiency",3
"bamboo-airways","Standardofshowerfacilities",3
"bamboo-airways","Standardofwashrooms",3
"bamboo-airways","Totalstaffservicehospitality",3
"bamboo-airways","Transferserviceassistance",3
"bamboo-airways","Washroomcleanliness",3
"bamboo-airways","WiFiservice",3
"bangkok-airways","Accesstopower/chargingpoints",3
"bangkok-airways","Ambienceandexclusivity",4
"bangkok-airways","Attentiontocabinsafety",4
"bangkok-airways","Baggagedeliverytimes",3
"bangkok-airways","Boardingefficiency",3
"bangkok-airways","BoutiqueLounge(economy)",4
"bangkok-airways","BusinessClass(BlueRibbon)",4
"bangkok-airways","Cabinandseatcleanliness",3
"bangkok-airways","Cabinandseatcleanliness",4
"bangkok-airways","Cabinsafetyinformation/video",4
"bangkok-airways","Check-infacilities",4
"bangkok-airways","Check-instaffservice",4
"bangkok-airways","Choiceofhotandcoldfood",4
"bangkok-airways","Choiceofwinesandbeverages",3
"bangkok-airways","Cleanlinessofloungeareas",3
"bangkok-airways","Comfortitems",4
"bangkok-airways","Complimentarybeverages",4
"bangkok-airways","Complimentarymeals/snacks",4
"bangkok-airways","EconomyClass",4
"bangkok-airways","Enthusiasmandfriendliness",4
"bangkok-airways","Friendlinessofstaffservice",4
"bangkok-airways","InflightEntertainment(tabletdevice)",4
"bangkok-airways","Interactionwithcustomers",3
"bangkok-airways","Languageskills",3
"bangkok-airways","Magazinesandnewspapers",3
"bangkok-airways","Premiumcheck-infacilities",4
"bangkok-airways","Prioritybaggageservice",4
"bangkok-airways","Priorityboardingservice",4
"bangkok-airways","Qualityconsistencyamongstaff",4
"bangkok-airways","Qualityoffoodserved",4
"bangkok-airways","Qualityofmealsserved",4
"bangkok-airways","Respondingtocustomerrequests",4
"bangkok-airways","Seatavailabilityandcomfort",4
"bangkok-airways","Seatcomfort",4
"bangkok-airways","Selectionofwines&beverages",3
"bangkok-airways","Servicehospitality",4
"bangkok-airways","Serviceskillsandproficiency",4
"bangkok-airways","Speedandtimingofservices",3
"bangkok-airways","Speedandtimingofservices",4
"bangkok-airways","Staffassistanceonarrival",3
"bangkok-airways","Staffassistanceonarrival",4
"bangkok-airways","StaffLanguageskills",3
"bangkok-airways","Staffserviceefficiency",4
"bangkok-airways","Standardofshowerfacilities",4
"bangkok-airways","Standardofwashrooms",4
"bangkok-airways","Totalstaffservicehospitality",4
"bangkok-airways","Washroomcleanliness",3
"bangkok-airways","Washroomcleanliness",4
"bangkok-airways","WiFiservice",4
"capitalairlines","Accesstopower/chargingpoints",2
"capitalairlines","Ambienceandexclusivity",3
"capitalairlines","Amenitykitandwashroomamenities",3
"capitalairlines","Attentiontocabinsafety",4
"capitalairlines","Baggagedeliverytimes",3
"capitalairlines","Boardingefficiency",3
"capitalairlines","BusinessClass",3
"capitalairlines","Cabinandseatcleanliness",3
"capitalairlines","Cabinpresenceandattention",3
"capitalairlines","Cabinsafetyinformation/video",3
"capitalairlines","Cabintemperatures",3
"capitalairlines","Check-infacilities",3
"capitalairlines","Check-instaffservice",3
"capitalairlines","Choiceofhotandcoldfood",3
"capitalairlines","Choiceofwinesandbeverages",2
"capitalairlines","Cleanlinessofloungeareas",3
"capitalairlines","Comfortitems",3
"capitalairlines","Complimentarybeverages",3
"capitalairlines","Complimentarymeals/snacks",4
"capitalairlines","EconomyClass",3
"capitalairlines","Enthusiasmandfriendliness",3
"capitalairlines","Flexibilityofmealservice",2
"capitalairlines","InflightEntertainment",1
"capitalairlines","Inflightentertainment",3
"capitalairlines","InflightEntertainment",3
"capitalairlines","Interactionwithcustomers",2
"capitalairlines","Languageskills",2
"capitalairlines","Magazinesandnewspapers",2
"capitalairlines","Personalisationofservice",2
"capitalairlines","Premiumcheck-infacilities",3
"capitalairlines","Prioritybaggageservice",3
"capitalairlines","Priorityboardingservice",4
"capitalairlines","Qualityconsistencyamongstaff",3
"capitalairlines","Qualityoffoodserved",3
"capitalairlines","Qualityofmealsserved",3
"capitalairlines","Qualityofwines&beverages",3
"capitalairlines","Quantityoffoodserved",3
"capitalairlines","Respondingtocustomerrequests",3
"capitalairlines","Respondingtocustomerrequests",4
"capitalairlines","Seatavailabilityandcomfort",3
"capitalairlines","Seatcomfort",3
"capitalairlines","Seatcomfort",4
"capitalairlines","Seatcomfortandpersonalspace",3
"capitalairlines","Selectionofwines&beverages",3
"capitalairlines","Servicehospitality",2
"capitalairlines","Servicehospitality",3
"capitalairlines","Serviceskillsandproficiency",3
"capitalairlines","Serviceskillsandproficiency",4
"capitalairlines","Speedandtimingofservice",3
"capitalairlines","Speedandtimingofservices",3
"capitalairlines","Staffassistanceonarrival",2
"capitalairlines","Staffassistanceonarrival",3
"capitalairlines","StaffLanguageskills",3
"capitalairlines","Standardofwashrooms",3
"capitalairlines","Totalstaffservicehospitality",3
"capitalairlines","Transferserviceassistance",2
"capitalairlines","Transferserviceassistance",3
"capitalairlines","Washroomamenities",2
"capitalairlines","Washroomcleanliness",3
"capitalairlines","WiFiservice",2
"cathay-dragon","Accesstopower/chargingpoints",5
"cathay-dragon","Alacartediningoption",4
"cathay-dragon","Ambienceandexclusivity",4
"cathay-dragon","Ambienceandexclusivity",5
"cathay-dragon","Arrivalloungefacilities",4
"cathay-dragon","Attentiontocabinsafety",4
"cathay-dragon","Baggagedeliverytimes",3
"cathay-dragon","Boardingefficiency",4
"cathay-dragon","BusinessClass",4
"cathay-dragon","Cabinandseatcleanliness",3
"cathay-dragon","Cabinandseatcleanliness",4
"cathay-dragon","Cabinsafetyinformation/video",4
"cathay-dragon","Check-infacilities",4
"cathay-dragon","Check-instaffservice",3
"cathay-dragon","Check-instaffservice",4
"cathay-dragon","Choiceofhotandcoldfood",4
"cathay-dragon","Choiceofhot/coldbeverages",4
"cathay-dragon","Choiceofwine/alcohol",3
"cathay-dragon","Choiceofwinesandbeverages",4
"cathay-dragon","Cleanlinessofloungeareas",4
"cathay-dragon","Comfortitems",4
"cathay-dragon","EconomyClass",3
"cathay-dragon","Enthusiasmandfriendliness",3
"cathay-dragon","Enthusiasmandfriendliness",4
"cathay-dragon","FirstClass",4
"cathay-dragon","Friendlinessofstaffservice",4
"cathay-dragon","InflightEntertainment",4
"cathay-dragon","Interactionwithcustomers",3
"cathay-dragon","Languageskills",3
"cathay-dragon","Languageskills",4
"cathay-dragon","Magazinesandnewspapers",3
"cathay-dragon","Premiumcheck-infacilities",4
"cathay-dragon","Prioritybaggageservice",4
"cathay-dragon","Priorityboardingservice",4
"cathay-dragon","Qualityconsistencyamongstaff",3
"cathay-dragon","Qualityconsistencyamongstaff",4
"cathay-dragon","Qualityoffoodserved",4
"cathay-dragon","Qualityofmealsserved",4
"cathay-dragon","QualityofMeals/Snacks",4
"cathay-dragon","Respondingtocustomerrequests",3
"cathay-dragon","Respondingtocustomerrequests",4
"cathay-dragon","Seatavailabilityandcomfort",4
"cathay-dragon","Seatavailabilityandcomfort",5
"cathay-dragon","Seatcomfort",3
"cathay-dragon","Seatcomfort",4
"cathay-dragon","Selectionofwines&beverages",4
"cathay-dragon","Servicehospitality",3
"cathay-dragon","Servicehospitality",4
"cathay-dragon","Serviceskillsandproficiency",3
"cathay-dragon","Serviceskillsandproficiency",4
"cathay-dragon","Speedandtimingofservices",3
"cathay-dragon","Staffassistanceonarrival",3
"cathay-dragon","Staffassistanceonarrival",4
"cathay-dragon","StaffLanguageskills",4
"cathay-dragon","Staffserviceefficiency",4
"cathay-dragon","Standardofshowerfacilities",4
"cathay-dragon","Standardofshowerfacilities",5
"cathay-dragon","Standardofwashrooms",4
"cathay-dragon","Standardofwashrooms",5
"cathay-dragon","Totalstaffservicehospitality",4
"cathay-dragon","Transferserviceassistance",3
"cathay-dragon","Transferserviceassistance",4
"cathay-dragon","Washroomcleanliness",3
"cathay-dragon","Washroomcleanliness",4
"cathay-dragon","WiFiservice",5
"cathaypacificairways","Accesstopower/chargingpoints",5
"cathaypacificairways","Alacartediningoption",4
"cathaypacificairways","Ambienceandexclusivity",4
"cathaypacificairways","Ambienceandexclusivity",5
"cathaypacificairways","Amenitykitandwashroomamenities",4
"cathaypacificairways","Arrivalloungefacilities",4
"cathaypacificairways","Attentiontocabinsafety",5
"cathaypacificairways","Baggagedeliverytimes",4
"cathaypacificairways","Baggagedeliverytimes",5
"cathaypacificairways","Boardingefficiency",4
"cathaypacificairways","BusinessClass",5
"cathaypacificairways","Cabinandseatcleanliness",4
"cathaypacificairways","Cabinandseatcleanliness",5
"cathaypacificairways","Cabinpresenceandattention",4
"cathaypacificairways","Cabinsafetyinformation/video",4
"cathaypacificairways","Cabintemperatures",4
"cathaypacificairways","Check-infacilities",5
"cathaypacificairways","Check-instaffservice",4
"cathaypacificairways","Choiceofhotandcoldfood",4
"cathaypacificairways","Choiceofwinesandbeverages",4
"cathaypacificairways","Choiceofwinesandbeverages",5
"cathaypacificairways","Cleanlinessofloungeareas",4
"cathaypacificairways","Comfortitems",4
"cathaypacificairways","Complimentarybeverages",5
"cathaypacificairways","Complimentarymeals/snacks",5
"cathaypacificairways","EconomyClass",4
"cathaypacificairways","EconomyClass",5
"cathaypacificairways","Enthusiasmandfriendliness",4
"cathaypacificairways","FirstClass",4
"cathaypacificairways","Flexibilityofmealservice",4
"cathaypacificairways","Friendlinessofstaffservice",4
"cathaypacificairways","Inflightentertainment",4
"cathaypacificairways","InflightEntertainment",4
"cathaypacificairways","InflightEntertainment",5
"cathaypacificairways","Interactionwithcustomers",4
"cathaypacificairways","Languageskills",5
"cathaypacificairways","Magazinesandnewspapers",4
"cathaypacificairways","OnboardWiFiandconnectivity",4
"cathaypacificairways","Personalisationofservice",4
"cathaypacificairways","Premiumcheck-infacilities",4
"cathaypacificairways","PremiumEconomy",4
"cathaypacificairways","Prioritybaggageservice",5
"cathaypacificairways","Priorityboardingoptions",5
"cathaypacificairways","Priorityboardingservice",4
"cathaypacificairways","Priorityboardingservice",5
"cathaypacificairways","Prioritycheck-infacilities",4
"cathaypacificairways","Qualityconsistencyamongstaff",4
"cathaypacificairways","Qualityoffoodserved",4
"cathaypacificairways","Qualityofmealsserved",4
"cathaypacificairways","Qualityofmealsserved",5
"cathaypacificairways","Qualityofwines&beverages",4
"cathaypacificairways","Quantityoffoodserved",4
"cathaypacificairways","Respondingtocustomerrequests",4
"cathaypacificairways","Seatavailabilityandcomfort",5
"cathaypacificairways","Seatcomfort",4
"cathaypacificairways","Seatcomfort",5
"cathaypacificairways","Seatcomfortandpersonalspace",4
"cathaypacificairways","Selectionofwines&beverages",4
"cathaypacificairways","Servicehospitality",4
"cathaypacificairways","Serviceskillsandproficiency",4
"cathaypacificairways","Serviceskillsandproficiency",5
"cathaypacificairways","Speedandtimingofservice",4
"cathaypacificairways","Speedandtimingofservice",5
"cathaypacificairways","Speedandtimingofservices",5
"cathaypacificairways","Staffassistanceonarrival",5
"cathaypacificairways","StaffLanguageskills",5
"cathaypacificairways","Staffserviceefficiency",4
"cathaypacificairways","Standardofshowerfacilities",4
"cathaypacificairways","Standardofshowerfacilities",5
"cathaypacificairways","Standardofwashrooms",4
"cathaypacificairways","Standardofwashrooms",5
"cathaypacificairways","Totalstaffservicehospitality",4
"cathaypacificairways","Transferserviceassistance",5
"cathaypacificairways","Washroomamenities",4
"cathaypacificairways","Washroomcleanliness",4
"cathaypacificairways","WiFiservice",5
"chinaairlines","Accesstopower/chargingpoints",4
"chinaairlines","Ambienceandexclusivity",4
